Pais;Categoria;KPI;Canal;Periodo;Valor;Variacion_vs_PY
Guatemala;TCCC;Penetration;Specialized Stores;MAT Dec-24;4.5;-0.2999999999999998
Guatemala;TCCC;Penetration;Specialized Stores;MAT Dec-25;4.2;-0.2999999999999998
Guatemala;FMCG;Frequency;Total Market;MAT Dec-23;390.4;0.09219472395974981
Guatemala;FMCG;Frequency;Total Market;MAT Dec-24;367.7;0.09219472395974981
Guatemala;FMCG;Frequency;Total Market;MAT Dec-25;401.6;0.09219472395974981
Guatemala;FMCG;Frequency;Modern Trade;MAT Dec-23;54.9;0.16211878009630842
Guatemala;FMCG;Frequency;Modern Trade;MAT Dec-24;62.3;0.16211878009630842
Guatemala;FMCG;Frequency;Modern Trade;MAT Dec-25;72.4;0.16211878009630842
Guatemala;FMCG;Frequency;Hypermarket;MAT Dec-23;3.3;0.0277777777777779
Guatemala;FMCG;Frequency;Hypermarket;MAT Dec-24;3.6;0.0277777777777779
Guatemala;FMCG;Frequency;Hypermarket;MAT Dec-25;3.7;0.0277777777777779
Guatemala;FMCG;Frequency;Supermarket;MAT Dec-23;9.9;0.21367521367521358
Guatemala;FMCG;Frequency;Supermarket;MAT Dec-24;11.7;0.21367521367521358
Guatemala;FMCG;Frequency;Supermarket;MAT Dec-25;14.2;0.21367521367521358
Guatemala;FMCG;Frequency;Convenience;MAT Dec-23;13;0.057377049180328044
Guatemala;FMCG;Frequency;Convenience;MAT Dec-24;12.2;0.057377049180328044
Guatemala;FMCG;Frequency;Convenience;MAT Dec-25;12.9;0.057377049180328044
Guatemala;FMCG;Frequency;Discounters;MAT Dec-23;43.1;0.09677419354838701
Guatemala;FMCG;Frequency;Discounters;MAT Dec-24;46.5;0.09677419354838701
Guatemala;FMCG;Frequency;Discounters;MAT Dec-25;51;0.09677419354838701
Guatemala;FMCG;Frequency;Wholesalers;MAT Dec-23;6.9;0.2093023255813955
Guatemala;FMCG;Frequency;Wholesalers;MAT Dec-24;4.3;0.2093023255813955
Guatemala;FMCG;Frequency;Wholesalers;MAT Dec-25;5.2;0.2093023255813955
Guatemala;FMCG;Frequency;Traditional Trade;MAT Dec-23;223.8;-0.021761658031087983
Guatemala;FMCG;Frequency;Traditional Trade;MAT Dec-24;193;-0.021761658031087983
Guatemala;FMCG;Frequency;Traditional Trade;MAT Dec-25;188.8;-0.021761658031087983
Guatemala;FMCG;Frequency;Minimarkets;MAT Dec-23;9.7;0.2765957446808509
Guatemala;FMCG;Frequency;Minimarkets;MAT Dec-24;9.4;0.2765957446808509
Guatemala;FMCG;Frequency;Minimarkets;MAT Dec-25;12;0.2765957446808509
Guatemala;FMCG;Frequency;Traditional Stores;MAT Dec-23;179.1;-0.07046979865771807
Guatemala;FMCG;Frequency;Traditional Stores;MAT Dec-24;149;-0.07046979865771807
Guatemala;FMCG;Frequency;Traditional Stores;MAT Dec-25;138.5;-0.07046979865771807
Guatemala;FMCG;Frequency;Pharma;MAT Dec-23;2.8;0.2058823529411764
Guatemala;FMCG;Frequency;Pharma;MAT Dec-24;3.4;0.2058823529411764
Guatemala;FMCG;Frequency;Pharma;MAT Dec-25;4.1;0.2058823529411764
Guatemala;FMCG;Frequency;Ecomm;MAT Dec-23;1.4;-0.07142857142857129
Guatemala;FMCG;Frequency;Ecomm;MAT Dec-24;1.4;-0.07142857142857129
Guatemala;FMCG;Frequency;Ecomm;MAT Dec-25;1.3;-0.07142857142857129
Guatemala;FMCG;Frequency;Door to Door;MAT Dec-23;30.3;0.05090909090909079
Guatemala;FMCG;Frequency;Door to Door;MAT Dec-24;27.5;0.05090909090909079
Guatemala;FMCG;Frequency;Door to Door;MAT Dec-25;28.9;0.05090909090909079
Guatemala;FMCG;Frequency;Specialized Stores;MAT Dec-23;34.1;-0.0626865671641792
Guatemala;FMCG;Frequency;Specialized Stores;MAT Dec-24;33.5;-0.0626865671641792
Guatemala;FMCG;Frequency;Specialized Stores;MAT Dec-25;31.4;-0.0626865671641792
Guatemala;NARTD;Frequency;Total Market;MAT Dec-23;111.2;0.08666666666666667
Guatemala;NARTD;Frequency;Total Market;MAT Dec-24;105;0.08666666666666667
Guatemala;NARTD;Frequency;Total Market;MAT Dec-25;114.1;0.08666666666666667
Guatemala;NARTD;Frequency;Modern Trade;MAT Dec-23;9.7;0.2977099236641221
Guatemala;NARTD;Frequency;Modern Trade;MAT Dec-24;13.1;0.2977099236641221
Guatemala;NARTD;Frequency;Modern Trade;MAT Dec-25;17;0.2977099236641221
Guatemala;NARTD;Frequency;Hypermarket;MAT Dec-23;2.1;0.04347826086956519
Guatemala;NARTD;Frequency;Hypermarket;MAT Dec-24;2.3;0.04347826086956519
Guatemala;NARTD;Frequency;Hypermarket;MAT Dec-25;2.4;0.04347826086956519
Guatemala;NARTD;Frequency;Supermarket;MAT Dec-23;3.6;0.11363636363636354
Guatemala;NARTD;Frequency;Supermarket;MAT Dec-24;4.4;0.11363636363636354
Guatemala;NARTD;Frequency;Supermarket;MAT Dec-25;4.9;0.11363636363636354
Guatemala;NARTD;Frequency;Convenience;MAT Dec-23;10.2;-0.010638297872340385
Guatemala;NARTD;Frequency;Convenience;MAT Dec-24;9.4;-0.010638297872340385
Guatemala;NARTD;Frequency;Convenience;MAT Dec-25;9.3;-0.010638297872340385
Guatemala;NARTD;Frequency;Discounters;MAT Dec-23;6.8;0.3111111111111111
Guatemala;NARTD;Frequency;Discounters;MAT Dec-24;9;0.3111111111111111
Guatemala;NARTD;Frequency;Discounters;MAT Dec-25;11.8;0.3111111111111111
Guatemala;NARTD;Frequency;Wholesalers;MAT Dec-23;3.9;0.2857142857142858
Guatemala;NARTD;Frequency;Wholesalers;MAT Dec-24;4.2;0.2857142857142858
Guatemala;NARTD;Frequency;Wholesalers;MAT Dec-25;5.4;0.2857142857142858
Guatemala;NARTD;Frequency;Traditional Trade;MAT Dec-23;68.2;-0.06574394463667821
Guatemala;NARTD;Frequency;Traditional Trade;MAT Dec-24;57.8;-0.06574394463667821
Guatemala;NARTD;Frequency;Traditional Trade;MAT Dec-25;54;-0.06574394463667821
Guatemala;NARTD;Frequency;Minimarkets;MAT Dec-23;4.8;0
Guatemala;NARTD;Frequency;Minimarkets;MAT Dec-24;6.9;0
Guatemala;NARTD;Frequency;Minimarkets;MAT Dec-25;6.9;0
Guatemala;NARTD;Frequency;Traditional Stores;MAT Dec-23;67;-0.07540394973070019
Guatemala;NARTD;Frequency;Traditional Stores;MAT Dec-24;55.7;-0.07540394973070019
Guatemala;NARTD;Frequency;Traditional Stores;MAT Dec-25;51.5;-0.07540394973070019
Guatemala;NARTD;Frequency;Pharma;MAT Dec-23;1.1;-0.1428571428571429
Guatemala;NARTD;Frequency;Pharma;MAT Dec-24;2.1;-0.1428571428571429
Guatemala;NARTD;Frequency;Pharma;MAT Dec-25;1.8;-0.1428571428571429
Guatemala;NARTD;Frequency;Ecomm;MAT Dec-23;1.3;-0.25
Guatemala;NARTD;Frequency;Ecomm;MAT Dec-24;1.2;-0.25
Guatemala;NARTD;Frequency;Ecomm;MAT Dec-25;0.9;-0.25
Guatemala;NARTD;Frequency;Door to Door;MAT Dec-23;28.5;-0.003984063745020028
Guatemala;NARTD;Frequency;Door to Door;MAT Dec-24;25.1;-0.003984063745020028
Guatemala;NARTD;Frequency;Door to Door;MAT Dec-25;25;-0.003984063745020028
Guatemala;NARTD;Frequency;Specialized Stores;MAT Dec-23;1.3;0.1333333333333333
Guatemala;NARTD;Frequency;Specialized Stores;MAT Dec-24;1.5;0.1333333333333333
Guatemala;NARTD;Frequency;Specialized Stores;MAT Dec-25;1.7;0.1333333333333333
Guatemala;TCCC;Frequency;Total Market;MAT Dec-23;36.2;-0.06451612903225812
Guatemala;TCCC;Frequency;Total Market;MAT Dec-24;31;-0.06451612903225812
Guatemala;TCCC;Frequency;Total Market;MAT Dec-25;29;-0.06451612903225812
Guatemala;TCCC;Frequency;Modern Trade;MAT Dec-23;4.4;0.14285714285714302
Guatemala;TCCC;Frequency;Modern Trade;MAT Dec-24;5.6;0.14285714285714302
Guatemala;TCCC;Frequency;Modern Trade;MAT Dec-25;6.4;0.14285714285714302
Guatemala;TCCC;Frequency;Hypermarket;MAT Dec-23;1.7;-0.16666666666666674
Guatemala;TCCC;Frequency;Hypermarket;MAT Dec-24;1.8;-0.16666666666666674
Guatemala;TCCC;Frequency;Hypermarket;MAT Dec-25;1.5;-0.16666666666666674
Guatemala;TCCC;Frequency;Supermarket;MAT Dec-23;2.7;-0.09999999999999998
Guatemala;TCCC;Frequency;Supermarket;MAT Dec-24;3;-0.09999999999999998
Guatemala;TCCC;Frequency;Supermarket;MAT Dec-25;2.7;-0.09999999999999998
Guatemala;TCCC;Frequency;Convenience;MAT Dec-23;5.5;0.09259259259259256
Guatemala;TCCC;Frequency;Convenience;MAT Dec-24;5.4;0.09259259259259256
Guatemala;TCCC;Frequency;Convenience;MAT Dec-25;5.9;0.09259259259259256
Guatemala;TCCC;Frequency;Discounters;MAT Dec-23;3.2;0.21052631578947367
Guatemala;TCCC;Frequency;Discounters;MAT Dec-24;3.8;0.21052631578947367
Guatemala;TCCC;Frequency;Discounters;MAT Dec-25;4.6;0.21052631578947367
Guatemala;TCCC;Frequency;Wholesalers;MAT Dec-23;5.1;-0.050000000000000044
Guatemala;TCCC;Frequency;Wholesalers;MAT Dec-24;4;-0.050000000000000044
Guatemala;TCCC;Frequency;Wholesalers;MAT Dec-25;3.8;-0.050000000000000044
Guatemala;TCCC;Frequency;Traditional Trade;MAT Dec-23;33.3;-0.14885496183206104
Guatemala;TCCC;Frequency;Traditional Trade;MAT Dec-24;26.2;-0.14885496183206104
Guatemala;TCCC;Frequency;Traditional Trade;MAT Dec-25;22.3;-0.14885496183206104
Guatemala;TCCC;Frequency;Minimarkets;MAT Dec-23;4.1;-0.11111111111111116
Guatemala;TCCC;Frequency;Minimarkets;MAT Dec-24;5.4;-0.11111111111111116
Guatemala;TCCC;Frequency;Minimarkets;MAT Dec-25;4.8;-0.11111111111111116
Guatemala;TCCC;Frequency;Traditional Stores;MAT Dec-23;33;-0.16279069767441856
Guatemala;TCCC;Frequency;Traditional Stores;MAT Dec-24;25.8;-0.16279069767441856
Guatemala;TCCC;Frequency;Traditional Stores;MAT Dec-25;21.6;-0.16279069767441856
Guatemala;TCCC;Frequency;Pharma;MAT Dec-23;1.6;-0.0625
Guatemala;TCCC;Frequency;Pharma;MAT Dec-24;1.6;-0.0625
Guatemala;TCCC;Frequency;Pharma;MAT Dec-25;1.5;-0.0625
Guatemala;TCCC;Frequency;Ecomm;MAT Dec-23;1.7;-0.3846153846153846
Guatemala;TCCC;Frequency;Ecomm;MAT Dec-24;1.3;-0.3846153846153846
Guatemala;TCCC;Frequency;Ecomm;MAT Dec-25;0.8;-0.3846153846153846
Guatemala;TCCC;Frequency;Door to Door;MAT Dec-23;2.3;-0.25
Guatemala;TCCC;Frequency;Door to Door;MAT Dec-24;2;-0.25
Guatemala;TCCC;Frequency;Door to Door;MAT Dec-25;1.5;-0.25
Guatemala;TCCC;Frequency;Specialized Stores;MAT Dec-23;1.6;0.3333333333333335
Guatemala;TCCC;Frequency;Specialized Stores;MAT Dec-24;1.2;0.3333333333333335
Guatemala;TCCC;Frequency;Specialized Stores;MAT Dec-25;1.6;0.3333333333333335
Guatemala;FMCG;Volume per Trip;Total Market;MAT Dec-23;4.33;-0.09224318658280917
Guatemala;FMCG;Volume per Trip;Total Market;MAT Dec-24;4.77;-0.09224318658280917
Guatemala;FMCG;Volume per Trip;Total Market;MAT Dec-25;4.33;-0.09224318658280917
Guatemala;FMCG;Volume per Trip;Modern Trade;MAT Dec-23;3.99;-0.04017857142857151
Guatemala;FMCG;Volume per Trip;Modern Trade;MAT Dec-24;4.48;-0.04017857142857151
Guatemala;FMCG;Volume per Trip;Modern Trade;MAT Dec-25;4.3;-0.04017857142857151
Guatemala;FMCG;Volume per Trip;Hypermarket;MAT Dec-23;5.81;-0.2097053726169844
Guatemala;FMCG;Volume per Trip;Hypermarket;MAT Dec-24;5.77;-0.2097053726169844
Guatemala;FMCG;Volume per Trip;Hypermarket;MAT Dec-25;4.56;-0.2097053726169844
Guatemala;FMCG;Volume per Trip;Supermarket;MAT Dec-23;3.97;-0.13658536585365844
Guatemala;FMCG;Volume per Trip;Supermarket;MAT Dec-24;4.1;-0.13658536585365844
Guatemala;FMCG;Volume per Trip;Supermarket;MAT Dec-25;3.54;-0.13658536585365844
Guatemala;FMCG;Volume per Trip;Convenience;MAT Dec-23;3.18;-0.04477611940298498
Guatemala;FMCG;Volume per Trip;Convenience;MAT Dec-24;4.02;-0.04477611940298498
Guatemala;FMCG;Volume per Trip;Convenience;MAT Dec-25;3.84;-0.04477611940298498
Guatemala;FMCG;Volume per Trip;Discounters;MAT Dec-23;4;-0.002192982456140302
Guatemala;FMCG;Volume per Trip;Discounters;MAT Dec-24;4.56;-0.002192982456140302
Guatemala;FMCG;Volume per Trip;Discounters;MAT Dec-25;4.55;-0.002192982456140302
Guatemala;FMCG;Volume per Trip;Wholesalers;MAT Dec-23;7.54;-0.22340425531914898
Guatemala;FMCG;Volume per Trip;Wholesalers;MAT Dec-24;8.46;-0.22340425531914898
Guatemala;FMCG;Volume per Trip;Wholesalers;MAT Dec-25;6.57;-0.22340425531914898
Guatemala;FMCG;Volume per Trip;Traditional Trade;MAT Dec-23;1.99;-0.030973451327433565
Guatemala;FMCG;Volume per Trip;Traditional Trade;MAT Dec-24;2.26;-0.030973451327433565
Guatemala;FMCG;Volume per Trip;Traditional Trade;MAT Dec-25;2.19;-0.030973451327433565
Guatemala;FMCG;Volume per Trip;Minimarkets;MAT Dec-23;3;-0.2107843137254901
Guatemala;FMCG;Volume per Trip;Minimarkets;MAT Dec-24;4.08;-0.2107843137254901
Guatemala;FMCG;Volume per Trip;Minimarkets;MAT Dec-25;3.22;-0.2107843137254901
Guatemala;FMCG;Volume per Trip;Traditional Stores;MAT Dec-23;1.78;0.07000000000000006
Guatemala;FMCG;Volume per Trip;Traditional Stores;MAT Dec-24;2;0.07000000000000006
Guatemala;FMCG;Volume per Trip;Traditional Stores;MAT Dec-25;2.14;0.07000000000000006
Guatemala;FMCG;Volume per Trip;Pharma;MAT Dec-23;1.12;-0.33333333333333326
Guatemala;FMCG;Volume per Trip;Pharma;MAT Dec-24;1.14;-0.33333333333333326
Guatemala;FMCG;Volume per Trip;Pharma;MAT Dec-25;0.76;-0.33333333333333326
Guatemala;FMCG;Volume per Trip;Ecomm;MAT Dec-23;2.46;0.07446808510638303
Guatemala;FMCG;Volume per Trip;Ecomm;MAT Dec-24;0.94;0.07446808510638303
Guatemala;FMCG;Volume per Trip;Ecomm;MAT Dec-25;1.01;0.07446808510638303
Guatemala;FMCG;Volume per Trip;Door to Door;MAT Dec-23;31.38;-0.11244509516837486
Guatemala;FMCG;Volume per Trip;Door to Door;MAT Dec-24;34.15;-0.11244509516837486
Guatemala;FMCG;Volume per Trip;Door to Door;MAT Dec-25;30.31;-0.11244509516837486
Guatemala;FMCG;Volume per Trip;Specialized Stores;MAT Dec-23;0.99;0.06034482758620685
Guatemala;FMCG;Volume per Trip;Specialized Stores;MAT Dec-24;1.16;0.06034482758620685
Guatemala;FMCG;Volume per Trip;Specialized Stores;MAT Dec-25;1.23;0.06034482758620685
Guatemala;NARTD;Volume per Trip;Total Market;MAT Dec-23;10.35;-0.09281961471103328
Guatemala;NARTD;Volume per Trip;Total Market;MAT Dec-24;11.42;-0.09281961471103328
Guatemala;NARTD;Volume per Trip;Total Market;MAT Dec-25;10.36;-0.09281961471103328
Guatemala;NARTD;Volume per Trip;Modern Trade;MAT Dec-23;3.5;-0.09414225941422594
Guatemala;NARTD;Volume per Trip;Modern Trade;MAT Dec-24;4.78;-0.09414225941422594
Guatemala;NARTD;Volume per Trip;Modern Trade;MAT Dec-25;4.33;-0.09414225941422594
Guatemala;NARTD;Volume per Trip;Hypermarket;MAT Dec-23;4.3;-0.27066450567260936
Guatemala;NARTD;Volume per Trip;Hypermarket;MAT Dec-24;6.17;-0.27066450567260936
Guatemala;NARTD;Volume per Trip;Hypermarket;MAT Dec-25;4.5;-0.27066450567260936
Guatemala;NARTD;Volume per Trip;Supermarket;MAT Dec-23;3.41;-0.11538461538461531
Guatemala;NARTD;Volume per Trip;Supermarket;MAT Dec-24;4.42;-0.11538461538461531
Guatemala;NARTD;Volume per Trip;Supermarket;MAT Dec-25;3.91;-0.11538461538461531
Guatemala;NARTD;Volume per Trip;Convenience;MAT Dec-23;3.1;0.05726872246696035
Guatemala;NARTD;Volume per Trip;Convenience;MAT Dec-24;4.54;0.05726872246696035
Guatemala;NARTD;Volume per Trip;Convenience;MAT Dec-25;4.8;0.05726872246696035
Guatemala;NARTD;Volume per Trip;Discounters;MAT Dec-23;3.58;-0.10515463917525769
Guatemala;NARTD;Volume per Trip;Discounters;MAT Dec-24;4.85;-0.10515463917525769
Guatemala;NARTD;Volume per Trip;Discounters;MAT Dec-25;4.34;-0.10515463917525769
Guatemala;NARTD;Volume per Trip;Wholesalers;MAT Dec-23;5.94;-0.3722794959908362
Guatemala;NARTD;Volume per Trip;Wholesalers;MAT Dec-24;8.73;-0.3722794959908362
Guatemala;NARTD;Volume per Trip;Wholesalers;MAT Dec-25;5.48;-0.3722794959908362
Guatemala;NARTD;Volume per Trip;Traditional Trade;MAT Dec-23;2.71;0.0851063829787233
Guatemala;NARTD;Volume per Trip;Traditional Trade;MAT Dec-24;3.29;0.0851063829787233
Guatemala;NARTD;Volume per Trip;Traditional Trade;MAT Dec-25;3.57;0.0851063829787233
Guatemala;NARTD;Volume per Trip;Minimarkets;MAT Dec-23;4.41;-0.19789842381786338
Guatemala;NARTD;Volume per Trip;Minimarkets;MAT Dec-24;5.71;-0.19789842381786338
Guatemala;NARTD;Volume per Trip;Minimarkets;MAT Dec-25;4.58;-0.19789842381786338
Guatemala;NARTD;Volume per Trip;Traditional Stores;MAT Dec-23;2.66;0.10476190476190483
Guatemala;NARTD;Volume per Trip;Traditional Stores;MAT Dec-24;3.15;0.10476190476190483
Guatemala;NARTD;Volume per Trip;Traditional Stores;MAT Dec-25;3.48;0.10476190476190483
Guatemala;NARTD;Volume per Trip;Pharma;MAT Dec-23;3.68;-0.6472346786248132
Guatemala;NARTD;Volume per Trip;Pharma;MAT Dec-24;6.69;-0.6472346786248132
Guatemala;NARTD;Volume per Trip;Pharma;MAT Dec-25;2.36;-0.6472346786248132
Guatemala;NARTD;Volume per Trip;Ecomm;MAT Dec-23;1.43;-0.44491525423728806
Guatemala;NARTD;Volume per Trip;Ecomm;MAT Dec-24;2.36;-0.44491525423728806
Guatemala;NARTD;Volume per Trip;Ecomm;MAT Dec-25;1.31;-0.44491525423728806
Guatemala;NARTD;Volume per Trip;Door to Door;MAT Dec-23;35.28;-0.047693510555121166
Guatemala;NARTD;Volume per Trip;Door to Door;MAT Dec-24;38.37;-0.047693510555121166
Guatemala;NARTD;Volume per Trip;Door to Door;MAT Dec-25;36.54;-0.047693510555121166
Guatemala;NARTD;Volume per Trip;Specialized Stores;MAT Dec-23;12.94;-0.3142156862745098
Guatemala;NARTD;Volume per Trip;Specialized Stores;MAT Dec-24;20.4;-0.3142156862745098
Guatemala;NARTD;Volume per Trip;Specialized Stores;MAT Dec-25;13.99;-0.3142156862745098
Guatemala;TCCC;Volume per Trip;Total Market;MAT Dec-23;2.1;0.08502024291497978
Guatemala;TCCC;Volume per Trip;Total Market;MAT Dec-24;2.47;0.08502024291497978
Guatemala;TCCC;Volume per Trip;Total Market;MAT Dec-25;2.68;0.08502024291497978
Guatemala;TCCC;Volume per Trip;Modern Trade;MAT Dec-23;3.47;-0.09158415841584155
Guatemala;TCCC;Volume per Trip;Modern Trade;MAT Dec-24;4.04;-0.09158415841584155
Guatemala;TCCC;Volume per Trip;Modern Trade;MAT Dec-25;3.67;-0.09158415841584155
Guatemala;TCCC;Volume per Trip;Hypermarket;MAT Dec-23;3.6;-0.20564516129032262
Guatemala;TCCC;Volume per Trip;Hypermarket;MAT Dec-24;4.96;-0.20564516129032262
Guatemala;TCCC;Volume per Trip;Hypermarket;MAT Dec-25;3.94;-0.20564516129032262
Guatemala;TCCC;Volume per Trip;Supermarket;MAT Dec-23;2.93;0.041543026706231334
Guatemala;TCCC;Volume per Trip;Supermarket;MAT Dec-24;3.37;0.041543026706231334
Guatemala;TCCC;Volume per Trip;Supermarket;MAT Dec-25;3.51;0.041543026706231334
Guatemala;TCCC;Volume per Trip;Convenience;MAT Dec-23;2.63;-0.24161073825503354
Guatemala;TCCC;Volume per Trip;Convenience;MAT Dec-24;4.47;-0.24161073825503354
Guatemala;TCCC;Volume per Trip;Convenience;MAT Dec-25;3.39;-0.24161073825503354
Guatemala;TCCC;Volume per Trip;Discounters;MAT Dec-23;3.94;-0.06172839506172845
Guatemala;TCCC;Volume per Trip;Discounters;MAT Dec-24;4.05;-0.06172839506172845
Guatemala;TCCC;Volume per Trip;Discounters;MAT Dec-25;3.8;-0.06172839506172845
Guatemala;TCCC;Volume per Trip;Wholesalers;MAT Dec-23;3.8;-0.09128630705394192
Guatemala;TCCC;Volume per Trip;Wholesalers;MAT Dec-24;7.23;-0.09128630705394192
Guatemala;TCCC;Volume per Trip;Wholesalers;MAT Dec-25;6.57;-0.09128630705394192
Guatemala;TCCC;Volume per Trip;Traditional Trade;MAT Dec-23;1.92;0.08411214953271018
Guatemala;TCCC;Volume per Trip;Traditional Trade;MAT Dec-24;2.14;0.08411214953271018
Guatemala;TCCC;Volume per Trip;Traditional Trade;MAT Dec-25;2.32;0.08411214953271018
Guatemala;TCCC;Volume per Trip;Minimarkets;MAT Dec-23;3.91;-0.13348416289592757
Guatemala;TCCC;Volume per Trip;Minimarkets;MAT Dec-24;4.42;-0.13348416289592757
Guatemala;TCCC;Volume per Trip;Minimarkets;MAT Dec-25;3.83;-0.13348416289592757
Guatemala;TCCC;Volume per Trip;Traditional Stores;MAT Dec-23;1.89;0.09178743961352653
Guatemala;TCCC;Volume per Trip;Traditional Stores;MAT Dec-24;2.07;0.09178743961352653
Guatemala;TCCC;Volume per Trip;Traditional Stores;MAT Dec-25;2.26;0.09178743961352653
Guatemala;TCCC;Volume per Trip;Pharma;MAT Dec-23;6.95;1.8554216867469884
Guatemala;TCCC;Volume per Trip;Pharma;MAT Dec-24;0.83;1.8554216867469884
Guatemala;TCCC;Volume per Trip;Pharma;MAT Dec-25;2.37;1.8554216867469884
Guatemala;TCCC;Volume per Trip;Ecomm;MAT Dec-23;2.08;0.45683453237410077
Guatemala;TCCC;Volume per Trip;Ecomm;MAT Dec-24;2.78;0.45683453237410077
Guatemala;TCCC;Volume per Trip;Ecomm;MAT Dec-25;4.05;0.45683453237410077
Guatemala;TCCC;Volume per Trip;Door to Door;MAT Dec-23;19.94;0.5993485342019542
Guatemala;TCCC;Volume per Trip;Door to Door;MAT Dec-24;9.21;0.5993485342019542
Guatemala;TCCC;Volume per Trip;Door to Door;MAT Dec-25;14.73;0.5993485342019542
Guatemala;TCCC;Volume per Trip;Specialized Stores;MAT Dec-23;3.8;-0.28828828828828823
Guatemala;TCCC;Volume per Trip;Specialized Stores;MAT Dec-24;3.33;-0.28828828828828823
Guatemala;TCCC;Volume per Trip;Specialized Stores;MAT Dec-25;2.37;-0.28828828828828823
Guatemala;FMCG;Value USD;Total Market;MAT Dec-23;4641780000;0.07071386923919798
Guatemala;FMCG;Value USD;Total Market;MAT Dec-24;5356177000;0.07071386923919798
Guatemala;FMCG;Value USD;Total Market;MAT Dec-25;5734933000;0.07071386923919798
Guatemala;FMCG;Value USD;Modern Trade;MAT Dec-23;1461771000;0.18139031021127905
Guatemala;FMCG;Value USD;Modern Trade;MAT Dec-24;1874819000;0.18139031021127905
Guatemala;FMCG;Value USD;Modern Trade;MAT Dec-25;2214893000;0.18139031021127905
Guatemala;FMCG;Value USD;Hypermarket;MAT Dec-23;41433170;0.18480229564973905
Guatemala;FMCG;Value USD;Hypermarket;MAT Dec-24;50568690;0.18480229564973905
Guatemala;FMCG;Value USD;Hypermarket;MAT Dec-25;59913900;0.18480229564973905
Guatemala;FMCG;Value USD;Supermarket;MAT Dec-23;234974500;0.2582217441007002
Guatemala;FMCG;Value USD;Supermarket;MAT Dec-24;329437400;0.2582217441007002
Guatemala;FMCG;Value USD;Supermarket;MAT Dec-25;414505300;0.2582217441007002
Guatemala;FMCG;Value USD;Convenience;MAT Dec-23;57245630;0.4973814431179604
Guatemala;FMCG;Value USD;Convenience;MAT Dec-24;102518300;0.4973814431179604
Guatemala;FMCG;Value USD;Convenience;MAT Dec-25;153509000;0.4973814431179604
Guatemala;FMCG;Value USD;Discounters;MAT Dec-23;1118902000;0.1450347950955484
